536,"Lampada Redonda 40WTS",,,,0,0,23,,"un",,,,,,,,,,,,,,,,,
537,"Lava Loica De Duas Bocas",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
538,"Lava Loica De Uma Boca",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
539,"Lava Loica Inox Uma Boca",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
540,"Lavatorio",,,,0,0,4,,"un",,,,,,,,,,,,,,,,,
541,"Lisha",,,,0,0,165,,"un",,,,,,,,,,,,,,,,,
542,"Lona Plastica",,,,0,0,55.2,,"un",,,,,,,,,,,,,,,,,
543,"Lona Plastica Azul",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
544,"Luvas",,,,0,0,23,,"un",,,,,,,,,,,,,,,,,
545,"Machado",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
546,"Mangueira De Agua",,,,0,0,175,,"un",,,,,,,,,,,,,,,,,
547,"Mangueira de Gas",,,,0,0,27.8,,"un",,,,,,,,,,,,,,,,,
548,"Maquina De Chapisco",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
549,"Maquina De Rebit",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
550,"Maquina De Soldar",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
551,"Martelo",,,,0,0,23,,"un",,,,,,,,,,,,,,,,,
552,"Martelo De Boracha",,,,0,0,16,,"un",,,,,,,,,,,,,,,,,
553,"Massa De Ferro",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
554,"Massa De Vidro",,,,0,0,13,,"un",,,,,,,,,,,,,,,,,
555,"Massa Polfina",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
556,"Meia Curva 110",,,,0,0,7,,"un",,,,,,,,,,,,,,,,,
557,"Meia Curva 50",,,,0,0,23,,"un",,,,,,,,,,,,,,,,,
558,"Membrana",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
559,"Mesa R K",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
560,"Miolo De Autolismo",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
561,"Mono Commando",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
562,"Mope",,,,0,0,9,,"un",,,,,,,,,,,,,,,,,
563,"Niplo 1 Polegada",,,,0,0,17,,"un",,,,,,,,,,,,,,,,,
564,"Niplo 3/4",,,,0,0,70,,"un",,,,,,,,,,,,,,,,,
565,"Niplo De Ferro 3/4",,,,0,0,6,,"un",,,,,,,,,,,,,,,,,
566,"Nivel 100cm",,,,0,0,11,,"un",,,,,,,,,,,,,,,,,
567,"Nivel 40cm",,,,0,0,20,,"un",,,,,,,,,,,,,,,,,
568,"Nivel 50cm",,,,0,0,14,,"un",,,,,,,,,,,,,,,,,
569,"Nivel 60cm",,,,0,0,10,,"un",,,,,,,,,,,,,,,,,
570,"Nivel 80cm",,,,0,0,7,,"un",,,,,,,,,,,,,,,,,
571,"Nivel De Mangueira",,,,0,0,40,,"un",,,,,,,,,,,,,,,,,
572,"Oculos de Soldar",,,,0,0,7,,"un",,,,,,,,,,,,,,,,,
573,"Pa De Ferro",,,,0,0,5,,"un",,,,,,,,,,,,,,,,,
574,"Pa De Lixo",,,,0,0,7,,"un",,,,,,,,,,,,,,,,,
575,"Parafuso Preto",,,,0,0,366,,"un",,,,,,,,,,,,,,,,,
576,"Pati Grande",,,,0,0,12,,"un",,,,,,,,,,,,,,,,,
577,"Pati Pequeno",,,,0,0,17,,"un",,,,,,,,,,,,,,,,,
578,"Pedestal de Lavatorio",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
579,"Pedra De Limar",,,,0,0,5,,"un",,,,,,,,,,,,,,,,,
580,"Pega De Gaveta",,,,0,0,100,,"un",,,,,,,,,,,,,,,,,
581,"Pega De Porta Grande",,,,0,0,11,,"un",,,,,,,,,,,,,,,,,
582,"Pega De Porta Normal",,,,0,0,62,,"un",,,,,,,,,,,,,,,,,
583,"Photocel",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
584,"Picarete",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
585,"Pincel 1",,,,0,0,24,,"un",,,,,,,,,,,,,,,,,
586,"Pincel 1/5",,,,0,0,7,,"un",,,,,,,,,,,,,,,,,
587,"Pincel 2",,,,0,0,32,,"un",,,,,,,,,,,,,,,,,
588,"Pincel 2/5",,,,0,0,18,,"un",,,,,,,,,,,,,,,,,
589,"Pincel 3",,,,0,0,31,,"un",,,,,,,,,,,,,,,,,
590,"Pincel 4",,,,0,0,29,,"un",,,,,,,,,,,,,,,,,
591,"Pistola De Silicone",,,,0,0,5,,"un",,,,,,,,,,,,,,,,,
592,"Pol Ba",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
593,"Ponta Paredes",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
594,"Ponteiro",,,,0,0,22,,"un",,,,,,,,,,,,,,,,,
595,"Porta Original",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
596,"Postileta Gr",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
597,"PPR",,,,0,0,212,,"un",,,,,,,,,,,,,,,,,
598,"Prancha",,,,0,0,6,,"un",,,,,,,,,,,,,,,,,
599,"Prego Aco 4 Gr",,,,0,0,12,,"un",,,,,,,,,,,,,,,,,
600,"Prego De Aco 3 Polegada",,,,0,0,46,,"un",,,,,,,,,,,,,,,,,
601,"Prego De Aco 4 Polegadas",,,,0,0,9,,"un",,,,,,,,,,,,,,,,,
602,"Prego De Aco Avulso",,,,0,0,-135,,"un",,,,,,,,,,,,,,,,,
603,"Prego De Chapa 3",,,,0,0,13,,"un",,,,,,,,,,,,,,,,,
604,"Prego De Chapa 4",,,,0,0,17,,"un",,,,,,,,,,,,,,,,,
605,"Prego Normal 2",,,,0,0,35.5,,"un",,,,,,,,,,,,,,,,,
606,"Prego Normal 2.5",,,,0,0,18.25,,"un",,,,,,,,,,,,,,,,,
607,"Prego Normal 3",,,,0,0,16.41,,"un",,,,,,,,,,,,,,,,,
608,"Prego Normal 4",,,,0,0,9.25,,"un",,,,,,,,,,,,,,,,,
609,"Prego Normal 5",,,,0,0,27.5,,"un",,,,,,,,,,,,,,,,,
610,"Ralo Completo",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
611,"Ralo Ferro",,,,0,0,20,,"un",,,,,,,,,,,,,,,,,
612,"Ralo Plastico",,,,0,0,22,,"un",,,,,,,,,,,,,,,,,
613,"Raspadeira",,,,0,0,13,,"un",,,,,,,,,,,,,,,,,
614,"Rebarbadeira",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
615,"Rebit",,,,0,0,1161,,"un",,,,,,,,,,,,,,,,,
616,"Rede De Galinheira 1.2",,,,0,0,27.25,,"un",,,,,,,,,,,,,,,,,
617,"Rede De Janela",,,,0,0,35,,"un",,,,,,,,,,,,,,,,,
618,"Rede De Sombra",,,,0,0,28,,"un",,,,,,,,,,,,,,,,,
619,"Redutor De Gas Normal",,,,0,0,6,,"un",,,,,,,,,,,,,,,,,
620,"Redutor De Gas Original",,,,0,0,7,,"un",,,,,,,,,,,,,,,,,
621,"Redutor De Petrogas",,,,0,0,9,,"un",,,,,,,,,,,,,,,,,
622,"Regador",,,,0,0,5,,"un",,,,,,,,,,,,,,,,,
623,"Regulador de janela",,,,0,0,9,,"un",,,,,,,,,,,,,,,,,
624,"Regulador De Janela Sul Africana",,,,0,0,6,,"un",,,,,,,,,,,,,,,,,
625,"Regulador Vasculante",,,,0,0,13,,"un",,,,,,,,,,,,,,,,,
626,"Resistencia De Fogao",,,,0,0,15,,"un",,,,,,,,,,,,,,,,,
627,"Respirador 110",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
628,"Roldana 40",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
629,"Roldana 60",,,,0,0,4,,"un",,,,,,,,,,,,,,,,,
630,"Roldana 80",,,,0,0,5,,"un",,,,,,,,,,,,,,,,,
631,"Rolo De Pintor Grande",,,,0,0,8,,"un",,,,,,,,,,,,,,,,,
632,"Rolo de Pintor Pequeno",,,,0,0,12,,"un",,,,,,,,,,,,,,,,,
633,"Rolo Pequeno Com Caixa",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
634,"Saboneteiro",,,,0,0,7,,"un",,,,,,,,,,,,,,,,,
635,"Sanita Jogo",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
636,"Sanita Simples",,,,0,0,8,,"un",,,,,,,,,,,,,,,,,
637,"Selicone Leao",,,,0,0,20,,"un",,,,,,,,,,,,,,,,,
638,"Sellcone",,,,0,0,51,,"un",,,,,,,,,,,,,,,,,
639,"Sellcone Dura Mais",,,,0,0,7,,"un",,,,,,,,,,,,,,,,,
640,"Separador De Tijoleira",,,,0,0,21,,"un",,,,,,,,,,,,,,,,,
641,"Sexto De Roupa",,,,0,0,5,,"un",,,,,,,,,,,,,,,,,
642,"Soda Caustica",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
643,"Spray",,,,0,0,29,,"un",,,,,,,,,,,,,,,,,
644,"Suporte De Cortina",,,,0,0,36,,"un",,,,,,,,,,,,,,,,,
645,"Suporte Grande L",,,,0,0,29,,"un",,,,,,,,,,,,,,,,,
646,"Suporte L Pequeno",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
647,"Suporte Medio L",,,,0,0,28,,"un",,,,,,,,,,,,,,,,,
648,"T 1 Polegada",,,,0,0,10,,"un",,,,,,,,,,,,,,,,,
649,"T 110",,,,0,0,13,,"un",,,,,,,,,,,,,,,,,
650,"T 110 Com Boracha",,,,0,0,5,,"un",,,,,,,,,,,,,,,,,
651,"T 3/4",,,,0,0,31,,"un",,,,,,,,,,,,,,,,,
652,"T 50",,,,0,0,29,,"un",,,,,,,,,,,,,,,,,
653,"T 75",,,,0,0,10,,"un",,,,,,,,,,,,,,,,,
654,"T Azul Especial Peq",,,,0,0,9,,"un",,,,,,,,,,,,,,,,,
655,"T COPOLENO",,,,0,0,55,,"un",,,,,,,,,,,,,,,,,
656,"T especial aperto rapido",,,,0,0,7,,"un",,,,,,,,,,,,,,,,,
657,"Tampa De Sanita Verde",,,,0,0,5,,"un",,,,,,,,,,,,,,,,,
658,"Tampa De Sanita Vermelha",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
659,"Tampa De Volante",,,,0,0,9,,"un",,,,,,,,,,,,,,,,,
660,"Tanque De Agua 1000lt",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
661,"Tanque De Agua 500lt",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
662,"Tapete De Carro",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
663,"Tapete Original",,,,0,0,29,,"un",,,,,,,,,,,,,,,,,
664,"Tesoura de capim",,,,0,0,8,,"un",,,,,,,,,,,,,,,,,
665,"Tesoura De Chapa",,,,0,0,7,,"un",,,,,,,,,,,,,,,,,
666,"Tijoleira 20*30",,,,0,0,222,,"un",,,,,,,,,,,,,,,,,
667,"Tijoleira 25*38",,,,0,0,28,,"un",,,,,,,,,,,,,,,,,
668,"Tijoleira 30*30",,,,0,0,292,,"un",,,,,,,,,,,,,,,,,
669,"Tijoleira 40*40",,,,0,0,31,,"un",,,,,,,,,,,,,,,,,
670,"Tijoleira 60*30",,,,0,0,23,,"un",,,,,,,,,,,,,,,,,
671,"Tijoleira 60*60",,,,0,0,31,,"un",,,,,,,,,,,,,,,,,
672,"Tile Bond 1l",,,,0,0,7,,"un",,,,,,,,,,,,,,,,,
673,"Tile Bond 5l",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
674,"Tinner",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
675,"Tinta 18 Lt Nacional Ferro",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
676,"Tinta 20lt",,,,0,0,5,,"un",,,,,,,,,,,,,,,,,
677,"Tinta De Agua 15l",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
678,"Tinta De Agua 5l",,,,0,0,11,,"un",,,,,,,,,,,,,,,,,
679,"Tinta De Oleo 1l",,,,0,0,16,,"un",,,,,,,,,,,,,,,,,
680,"Tinta De Oleo 4l",,,,0,0,4,,"un",,,,,,,,,,,,,,,,,
681,"Tinta De Oleo 5lt",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
682,"Tomada interuptor Ingelec",,,,0,0,68,,"un",,,,,,,,,,,,,,,,,
683,"Tomada Redonda/externa",,,,0,0,49,,"un",,,,,,,,,,,,,,,,,
684,"Tomada Unik-interuptor",,,,0,0,182,,"un",,,,,,,,,,,,,,,,,
685,"Tomada-interuptor Wesa",,,,0,0,135,,"un",,,,,,,,,,,,,,,,,
686,"Torneira Branca 3/4",,,,0,0,47,,"un",,,,,,,,,,,,,,,,,
687,"Torneira Completa",,,,0,0,4,,"un",,,,,,,,,,,,,,,,,
688,"Torneira de Lava Loica Inox",,,,0,0,11,,"un",,,,,,,,,,,,,,,,,
689,"Torneira de Lava Loica Plastica",,,,0,0,13,,"un",,,,,,,,,,,,,,,,,
690,"Torneira De Lavatorio",,,,0,0,34,,"un",,,,,,,,,,,,,,,,,
691,"Torneira De Lavatorio Inox",,,,0,0,24,,"un",,,,,,,,,,,,,,,,,
692,"Torneira Esquadrilha Duplo",,,,0,0,5,,"un",,,,,,,,,,,,,,,,,
693,"Torneira Esquadrilha simples",,,,0,0,10,,"un",,,,,,,,,,,,,,,,,
694,"Torneira Meia",,,,0,0,270,,"un",,,,,,,,,,,,,,,,,
695,"Torneira Misturador De Banheira",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
696,"Torneira Misturador De Lavatorio",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
697,"Torneira Misturador Lava Loica",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
698,"Torneira Zinco",,,,0,0,9,,"un",,,,,,,,,,,,,,,,,
699,"Tracha",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
700,"Trancas De Torneira",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
701,"Tranqueta",,,,0,0,43,,"un",,,,,,,,,,,,,,,,,
702,"Tranqueta cromado",,,,0,0,39,,"un",,,,,,,,,,,,,,,,,
703,"Tranqueta De Ferro Pequena",,,,0,0,27,,"un",,,,,,,,,,,,,,,,,
704,"Tranqueta De Janela De Ferro",,,,0,0,18,,"un",,,,,,,,,,,,,,,,,
705,"Tranqueta De Janela de madeira",,,,0,0,10,,"un",,,,,,,,,,,,,,,,,
706,"Tranqueta Sul Africana",,,,0,0,29,,"un",,,,,,,,,,,,,,,,,
707,"Trinco 4",,,,0,0,9,,"un",,,,,,,,,,,,,,,,,
708,"Tubo 110 Azul",,,,0,0,20,,"un",,,,,,,,,,,,,,,,,
709,"Tubo 110 Cinzento",,,,0,0,11.5,,"un",,,,,,,,,,,,,,,,,
710,"Tubo 50 Azul",,,,0,0,18,,"un",,,,,,,,,,,,,,,,,
711,"Tubo 50 Cinzento",,,,0,0,13,,"un",,,,,,,,,,,,,,,,,
712,"Tubo 75 Azul",,,,0,0,19,,"un",,,,,,,,,,,,,,,,,
713,"Tubo Avulso",,,,0,0,-100.25,,"un",,,,,,,,,,,,,,,,,
714,"Tubo Cortina Duplo",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
715,"Tubo De Agua Fria 3/4",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
716,"Tubo De Agua quente 3/4",,,,0,0,6,,"un",,,,,,,,,,,,,,,,,
717,"Tubo De Calia 20mm",,,,0,0,8,,"un",,,,,,,,,,,,,,,,,
718,"Tubo De Cortina",,,,0,0,5,,"un",,,,,,,,,,,,,,,,,
719,"Tubo De Ferro 20*20 1.2",,,,0,0,21,,"un",,,,,,,,,,,,,,,,,
720,"Tubo De Ferro 20*20 1.6",,,,0,0,6,,"un",,,,,,,,,,,,,,,,,
721,"Tubo De Ferro 25*25 1.2",,,,0,0,25,,"un",,,,,,,,,,,,,,,,,
722,"Tubo De Ferro 25*25 1.6",,,,0,0,11,,"un",,,,,,,,,,,,,,,,,
723,"Tubo De Ferro 30*30 1.2",,,,0,0,6,,"un",,,,,,,,,,,,,,,,,
724,"Tubo De Ferro 30*30 1.6",,,,0,0,18,,"un",,,,,,,,,,,,,,,,,
725,"Tubo De Ferro 40*40 1.2",,,,0,0,4,,"un",,,,,,,,,,,,,,,,,
726,"Tubo De Ferro 40*40 1.6",,,,0,0,5,,"un",,,,,,,,,,,,,,,,,
727,"Tubo Ppr 3/4",,,,0,0,9,,"un",,,,,,,,,,,,,,,,,
728,"Tubo Ppr grande",,,,0,0,5,,"un",,,,,,,,,,,,,,,,,
729,"Tubo Preto De Agua 3/4",,,,0,0,289,,"un",,,,,,,,,,,,,,,,,
730,"Tubo Preto De Agua Barra Azul",,,,0,0,160,,"un",,,,,,,,,,,,,,,,,
731,"Tubo Vd 16 Branca",,,,0,0,15,,"un",,,,,,,,,,,,,,,,,
732,"Tubo Vd 16 Nacional",,,,0,0,144.5,,"un",,,,,,,,,,,,,,,,,
733,"Tubo Vd 16 Portugues",,,,0,0,238,,"un",,,,,,,,,,,,,,,,,
734,"Tubo Vd 20 Branca",,,,0,0,18,,"un",,,,,,,,,,,,,,,,,
735,"Tubo VD 20 Normal",,,,0,0,200,,"un",,,,,,,,,,,,,,,,,
736,"Tubo VD 20 Portugues",,,,0,0,138,,"un",,,,,,,,,,,,,,,,,
737,"Turkesh Grande",,,,0,0,16,,"un",,,,,,,,,,,,,,,,,
738,"Turkesh Medio",,,,0,0,4,,"un",,,,,,,,,,,,,,,,,
739,"Uniao 110",,,,0,0,4,,"un",,,,,,,,,,,,,,,,,
740,"Uniao 50",,,,0,0,12,,"un",,,,,,,,,,,,,,,,,
741,"Uniao 75",,,,0,0,8,,"un",,,,,,,,,,,,,,,,,
742,"Uniao Articular",,,,0,0,27,,"un",,,,,,,,,,,,,,,,,
743,"Uniao Copoleno",,,,0,0,40,,"un",,,,,,,,,,,,,,,,,
744,"Uniao especial aperto rapido",,,,0,0,10,,"un",,,,,,,,,,,,,,,,,
745,"Uniao mista aperto rapido",,,,0,0,20,,"un",,,,,,,,,,,,,,,,,
746,"Uniao Uma Polegada",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
747,"Valvula De Cunha",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
748,"Valvula De Descarga Plastica",,,,0,0,8,,"un",,,,,,,,,,,,,,,,,
749,"Valvula De Ferro 1 Polegada",,,,0,0,6,,"un",,,,,,,,,,,,,,,,,
750,"Valvula De Ferro 3/4",,,,0,0,6,,"un",,,,,,,,,,,,,,,,,
751,"Valvula De Passagem PPR",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
752,"Valvula De Retencao",,,,0,0,6,,"un",,,,,,,,,,,,,,,,,
753,"Valvula Descarga Digital",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
754,"Valvula Descarga Ferro",,,,0,0,22,,"un",,,,,,,,,,,,,,,,,
755,"Valvula Passage Golden",,,,0,0,4,,"un",,,,,,,,,,,,,,,,,
756,"Valvula Plastica 3/4",,,,0,0,49,,"un",,,,,,,,,,,,,,,,,
757,"Varao 10 Nacional",,,,0,0,96,,"un",,,,,,,,,,,,,,,,,
758,"Varao 10 Sul Africano",,,,0,0,52,,"un",,,,,,,,,,,,,,,,,
759,"Varao 6 Nacional",,,,0,0,50,,"un",,,,,,,,,,,,,,,,,
760,"Varao 6 Sul Africano",,,,0,0,27,,"un",,,,,,,,,,,,,,,,,
761,"Varao 8 Nacional",,,,0,0,61,,"un",,,,,,,,,,,,,,,,,
762,"Vassoura De Dentro",,,,0,0,11,,"un",,,,,,,,,,,,,,,,,
763,"Vassoura De Quintal",,,,0,0,15,,"un",,,,,,,,,,,,,,,,,
764,"Vassoura Plastica",,,,0,0,6,,"un",,,,,,,,,,,,,,,,,
765,"Ventilador",,,,0,0,17,,"un",,,,,,,,,,,,,,,,,
766,"Verniz 1l",,,,0,0,16,,"un",,,,,,,,,,,,,,,,,
767,"Verniz 500ml",,,,0,0,19,,"un",,,,,,,,,,,,,,,,,
768,"Verniz 750ml",,,,0,0,14,,"un",,,,,,,,,,,,,,,,,
769,"Verniz Lata 1l",,,,0,0,3,,"un",,,,,,,,,,,,,,,,,
770,"Vintuinha",,,,0,0,1,,"un",,,,,,,,,,,,,,,,,
771,"Zarcao Asian Paints",,,,0,0,9,,"un",,,,,,,,,,,,,,,,,
772,"Zarcao Asian Paints 3.5l",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
773,"Zarcao Nacional",,,,0,0,6,,"un",,,,,,,,,,,,,,,,,
774,"Zarcao Nacional 3.5l",,,,0,0,2,,"un",,,,,,,,,,,,,,,,,
775,"Zarcao Rubialack 1l",,,,0,0,6,,"un",,,,,,,,,,,,,,,,,
